epoch,phase,loss,accuracy,f1,precision,recall
1,train,0.5654730215234663,0.00849514563106796,0.12012517584501808,0.12095880261991304,0.153259544105105
1,val,0.3897518116348195,0.025157232704402517,0.11285559946573726,0.15178167696198316,0.16278960237293572
2,train,0.33965683185938494,0.019417475728155338,0.14823420967663228,0.21887914690408128,0.20284744736609003
2,val,0.29937640001189036,0.012578616352201259,0.1494975599400273,0.20695833139073594,0.21258417508417513
